C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_31_758.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_31_758.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_31_758.jpg,0,0,0,11.19768
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_31_833.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_31_833.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_31_833.jpg,0,0.1315185,0,11.15318
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_31_907.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_31_907.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_31_907.jpg,-0.05,0.3239898,0,11.27537
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_31_982.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_31_982.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_31_982.jpg,-0.25,0.5461665,0,11.73776
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_058.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_058.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_058.jpg,-0.1874475,0.8081531,0,12.06216
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_132.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_132.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_132.jpg,-0.1911463,1,0,12.77039
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_207.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_207.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_207.jpg,-0.2772831,1,0,13.53284
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_281.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_281.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_281.jpg,-0.05526961,1,0,14.39904
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_357.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_357.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_357.jpg,-0.15,1,0,15.17981
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_433.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_433.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_433.jpg,0,1,0,16.02183
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_508.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_508.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_508.jpg,-0.1,1,0,16.79972
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_580.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_580.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_580.jpg,-0.1325934,1,0,17.62912
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_653.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_653.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_653.jpg,-0.05,1,0,18.45247
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_728.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_728.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_728.jpg,-0.1245732,1,0,18.91403
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_801.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_801.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_801.jpg,0,1,0,19.74271
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_879.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_879.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_879.jpg,-0.15,1,0,20.5616
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_32_954.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_32_954.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_32_954.jpg,-0.09262499,1,0,21.36241
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_028.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_028.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_028.jpg,-0.05,1,0,22.01367
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_097.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_097.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_097.jpg,-0.2271411,1,0,22.77858
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_172.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_172.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_172.jpg,-0.00148052,1,0,23.55455
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_248.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_248.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_248.jpg,-0.1514805,1,0,24.12815
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_317.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_317.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_317.jpg,-0.02251532,1,0,24.89643
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_391.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_391.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_391.jpg,-0.15,1,0,25.65963
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_464.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_464.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_464.jpg,-0.06084719,1,0,26.22767
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_534.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_534.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_534.jpg,-0.05,1,0,26.98182
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_611.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_611.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_611.jpg,-0.0342564,1,0,27.72807
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_680.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_680.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_680.jpg,0,1,0,28.28593
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_750.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_750.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_750.jpg,-0.1757886,1,0,29.01438
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_820.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_820.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_820.jpg,0,1,0,29.56386
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_888.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_888.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_888.jpg,-0.1,1,0,30.11
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_33_965.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_33_965.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_33_965.jpg,-0.1707456,1,0,30.18535
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_040.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_040.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_040.jpg,-0.1389448,1,0,30.18916
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_115.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_115.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_115.jpg,-0.1955466,1,0,30.18603
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_193.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_193.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_193.jpg,-0.1624342,1,0,30.18935
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_259.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_259.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_259.jpg,-0.3124342,1,0,30.17567
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_326.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_326.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_326.jpg,-0.1325139,1,0,30.19161
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_395.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_395.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_395.jpg,-0.2187228,1,0,30.18682
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_462.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_462.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_462.jpg,-0.1351113,1,0,30.19147
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_532.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_532.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_532.jpg,0,1,0,30.1895
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_600.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_600.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_600.jpg,0,1,0,30.19003
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_671.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_671.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_671.jpg,0,1,0,30.19029
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_738.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_738.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_738.jpg,-0.05,1,0,30.19015
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_807.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_807.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_807.jpg,0,1,0,30.19033
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_877.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_877.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_877.jpg,0,1,0,30.19031
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_34_947.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_34_947.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_34_947.jpg,-0.15,1,0,30.18453
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_017.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_017.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_017.jpg,0,1,0,30.19033
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_089.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_089.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_089.jpg,0,1,0,30.19019
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_158.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_158.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_158.jpg,-0.15,1,0,30.18536
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_230.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_230.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_230.jpg,-0.0296871,1,0,30.19045
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_300.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_300.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_300.jpg,0,1,0,30.19007
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_373.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_373.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_373.jpg,-0.1465371,1,0,30.18621
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_442.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_442.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_442.jpg,0,1,0,30.1897
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_515.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_515.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_515.jpg,-0.05,1,0,30.19006
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_585.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_585.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_585.jpg,-0.1745916,1,0,30.18381
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_657.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_657.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_657.jpg,0,1,0,30.18995
C:\Users\webde\Desktop\3v1d\IMG\center_2019_08_10_21_52_35_728.jpg,C:\Users\webde\Desktop\3v1d\IMG\left_2019_08_10_21_52_35_728.jpg,C:\Users\webde\Desktop\3v1d\IMG\right_2019_08_10_21_52_35_728.jpg,0,1,0,30.19021
